time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y	integral_x	integral_y
1298122998	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298136012	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298149004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298162015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298175004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298188015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298201004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298214015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298227004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298240015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298253004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298266015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298279004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298292015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298305004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298318015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298331004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298344015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298357004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298370015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298383004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298396015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298409004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298422015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298435004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298448015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298461004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
1298474015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	1269	-1471	0.0000	0.0000
