time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y	integral_x	integral_y
215165248	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215177005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215189000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215201014	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215213007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215225001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215237015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215249008	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215261003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215273016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215285009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215297004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215309017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215321011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215333005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215345000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215357013	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215369007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215381001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215393015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215405008	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215417003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215429016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215441009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215453004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215465018	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215477011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215489005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215501000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215513014	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215525007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215537001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215549015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215561008	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215573003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215585016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215597009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215609004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215621017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215633011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215645005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215657000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215669013	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215681007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215693001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215705015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215717008	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215729003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215741016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215753009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215765004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215777018	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215789011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215801005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215813000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215825014	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215837007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215849001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215861015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215873008	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215885003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215897016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215909009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215921004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215933018	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215945011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215957005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215969000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215981014	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
215993007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216005001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216017015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216029008	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216041003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216053016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216065009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216077004	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216089017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216101011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216113005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216125000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216137013	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216149007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216161001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216173015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216185008	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216197003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216209016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216221012	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216233015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216245011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216257013	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216269009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216281011	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216293007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216305009	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216317005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216329007	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216341003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216353005	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216365001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216377003	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216389017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216401001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216413015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216425017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216437001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216449017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216461000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216473015	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216485017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216497000	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216509016	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216521018	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216533001	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
216545017	-1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0	0	0.0000	0.0000
