time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y	integral_x	integral_y
34621016	607.2500	457.9890	179.4817	83.6866	179.4817	83.6866	190	91	52.2317	24.8932
34634018	607.2500	457.9890	179.4817	83.6866	179.4817	83.6866	193	92	52.2317	24.8932
34647007	607.2500	457.9890	179.4817	83.6866	179.4817	83.6866	195	93	52.2317	24.8932
34660011	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	197	94	54.9708	26.0983
34673018	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	200	95	54.9708	26.0983
34686007	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	202	96	54.9708	26.0983
34699016	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	204	97	54.9708	26.0983
34712018	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	207	98	54.9708	26.0983
34725007	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	209	99	54.9708	26.0983
34738016	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	211	100	54.9708	26.0983
34751011	605.2280	451.8290	180.1988	81.1957	180.1988	81.1957	214	101	54.9708	26.0983
34764534	65.3920	692.1800	-370.8296	230.7866	180.1988	81.1957	216	102	43.7784	31.4786
34778010	65.3920	692.1800	-370.8296	230.7866	7.7060	230.7866	216	105	43.7784	31.4786
34791015	65.3920	692.1800	-370.8296	230.7866	-158.7452	230.7866	212	108	43.7784	31.4786
34805007	65.3920	692.1800	-370.8296	230.7866	-337.8556	230.7866	203	112	43.7784	31.4786
34819014	65.3920	692.1800	-370.8296	230.7866	-370.8296	230.7866	196	115	43.7784	31.4786
34833016	594.1400	440.3200	159.7522	80.4449	-317.8632	177.8074	191	118	45.6122	32.2529
34846005	594.1400	440.3200	159.7522	80.4449	-151.5912	80.4449	190	118	45.6122	32.2529
34859018	594.1400	440.3200	159.7522	80.4449	14.9624	80.4449	193	120	45.6122	32.2529
34872003	594.1400	440.3200	159.7522	80.4449	159.7522	80.4449	199	121	45.6122	32.2529
34885016	594.1400	440.3200	159.7522	80.4449	159.7522	80.4449	201	122	45.6122	32.2529
34898003	594.1400	440.3200	159.7522	80.4449	159.7522	80.4449	203	123	45.6122	32.2529
34911002	593.0670	438.5870	160.9109	80.3358	160.9109	80.3358	205	124	47.8439	33.1836
34924004	593.0670	438.5870	160.9109	80.3358	160.9109	80.3358	208	125	47.8439	33.1836
34937013	593.0670	438.5870	160.9109	80.3358	160.9109	80.3358	210	126	47.8439	33.1836
34950003	593.0670	438.5870	160.9109	80.3358	160.9109	80.3358	212	127	47.8439	33.1836
34963001	594.7600	431.0420	164.0968	76.3633	164.0968	76.3633	214	128	49.3368	33.7381
34976004	594.7600	431.0420	164.0968	76.3633	164.0968	76.3633	216	129	49.3368	33.7381
34989013	594.7600	431.0420	164.0968	76.3633	164.0968	76.3633	218	130	49.3368	33.7381
35002003	594.7600	431.0420	164.0968	76.3633	164.0968	76.3633	220	131	49.3368	33.7381
35015016	594.7600	431.0420	164.0968	76.3633	164.0968	76.3633	222	132	49.3368	33.7381
35028003	594.7600	431.0420	164.0968	76.3633	164.0968	76.3633	225	133	49.3368	33.7381
35041016	594.7600	431.0420	164.0968	76.3633	164.0968	76.3633	227	134	49.3368	33.7381
35054003	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	229	135	52.0147	34.7235
35067016	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	231	136	52.0147	34.7235
35080003	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	233	137	52.0147	34.7235
35093016	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	235	138	52.0147	34.7235
35106003	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	238	139	52.0147	34.7235
35119004	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	240	140	52.0147	34.7235
35132013	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	242	141	52.0147	34.7235
35145003	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	244	142	52.0147	34.7235
35158016	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	246	143	52.0147	34.7235
35171003	595.5850	430.8880	167.5998	77.2563	167.5998	77.2563	248	144	52.0147	34.7235
35184006	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	251	145	55.5951	35.9515
35197013	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	253	146	55.5951	35.9515
