time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y
171170018	480.2520	358.7390	-4.5715	0.1451	-4.5715	0.1451	3570	408
171182018	480.2520	358.7390	-4.5715	0.1451	-4.5715	0.1451	3570	408
171194005	480.2520	358.7390	-4.5715	0.1451	-4.5715	0.1451	3570	408
171206010	480.2520	358.7390	-4.5715	0.1451	-4.5715	0.1451	3570	408
171218011	480.2520	358.7390	-4.5715	0.1451	-4.5715	0.1451	3569	408
171230008	480.0010	359.2750	-4.9480	0.6009	-4.9480	0.6009	3569	408
171242009	480.0010	359.2750	-4.9480	0.6009	-4.9480	0.6009	3569	408
171254015	480.0010	359.2750	-4.9480	0.6009	-4.9480	0.6009	3569	408
171266015	480.0010	359.2750	-4.9480	0.6009	-4.9480	0.6009	3569	408
171278010	480.0010	359.2750	-4.9480	0.6009	-4.9480	0.6009	3569	408
171290666	480.3060	358.7950	-4.4710	0.1229	-4.9480	0.6009	3569	408
171302011	480.3060	358.7950	-4.4710	0.1229	-4.4710	0.1229	3569	408
171314011	480.3060	358.7950	-4.4710	0.1229	-4.4710	0.1229	3569	408
171326017	480.3060	358.7950	-4.4710	0.1229	-4.4710	0.1229	3569	408
171338018	480.3060	358.7950	-4.4710	0.1229	-4.4710	0.1229	3569	408
171350005	480.3060	358.7950	-4.4710	0.1229	-4.4710	0.1229	3569	408
171362017	480.3170	358.7140	-4.4346	0.0015	-4.4346	0.0015	3569	408
171374001	480.3170	358.7140	-4.4346	0.0015	-4.4346	0.0015	3569	408
171386008	480.3170	358.7140	-4.4346	0.0015	-4.4346	0.0015	3569	408
171398009	480.3170	358.7140	-4.4346	0.0015	-4.4346	0.0015	3569	408
171410012	480.3170	358.7140	-4.4346	0.0015	-4.4346	0.0015	3569	408
171422000	480.4190	359.0030	-4.2546	0.2231	-4.2546	0.2231	3569	408
171434002	480.4190	359.0030	-4.2546	0.2231	-4.2546	0.2231	3568	408
171446007	480.4190	359.0030	-4.2546	0.2231	-4.2546	0.2231	3568	408
171458008	480.4190	359.0030	-4.2546	0.2231	-4.2546	0.2231	3568	408
171470003	480.4190	359.0030	-4.2546	0.2231	-4.2546	0.2231	3568	408
171482004	480.6290	359.4580	-3.9006	0.6125	-3.9006	0.6125	3568	408
171494003	480.6290	359.4580	-3.9006	0.6125	-3.9006	0.6125	3568	408
171506006	480.6290	359.4580	-3.9006	0.6125	-3.9006	0.6125	3568	408
171518010	480.6290	359.4580	-3.9006	0.6125	-3.9006	0.6125	3568	408
171530013	480.6290	359.4580	-3.9006	0.6125	-3.9006	0.6125	3568	408
171542016	480.6290	359.4580	-3.9006	0.6125	-3.9006	0.6125	3568	408
171554011	480.6750	358.7150	-3.7843	-0.1103	-3.7843	-0.1103	3568	408
171566017	480.6750	358.7150	-3.7843	-0.1103	-3.7843	-0.1103	3568	408
171578001	480.6750	358.7150	-3.7843	-0.1103	-3.7843	-0.1103	3568	408
171590006	480.6750	358.7150	-3.7843	-0.1103	-3.7843	-0.1103	3568	408
171602010	480.6750	358.7150	-3.7843	-0.1103	-3.7843	-0.1103	3568	408
171614008	480.6410	359.2210	-3.7996	0.3191	-3.7996	0.3191	3568	408
171626015	480.6410	359.2210	-3.7996	0.3191	-3.7996	0.3191	3568	408
171638015	480.6410	359.2210	-3.7996	0.3191	-3.7996	0.3191	3568	408
171650003	480.6410	359.2210	-3.7996	0.3191	-3.7996	0.3191	3568	408
171662005	480.6410	359.2210	-3.7996	0.3191	-3.7996	0.3191	3568	408
171674008	480.7310	359.5090	-3.6177	0.5594	-3.6177	0.5594	3568	408
171686016	480.7310	359.5090	-3.6177	0.5594	-3.6177	0.5594	3567	408
171698016	480.7310	359.5090	-3.6177	0.5594	-3.6177	0.5594	3567	408
171710001	480.7310	359.5090	-3.6177	0.5594	-3.6177	0.5594	3567	408
171722008	480.7310	359.5090	-3.6177	0.5594	-3.6177	0.5594	3567	408
171734002	480.8030	359.5160	-3.4586	0.5472	-3.4586	0.5472	3567	408
171746001	480.8030	359.5160	-3.4586	0.5472	-3.4586	0.5472	3567	408
171758007	480.8030	359.5160	-3.4586	0.5472	-3.4586	0.5472	3567	408
171770008	480.8030	359.5160	-3.4586	0.5472	-3.4586	0.5472	3567	408
171782003	480.8030	359.5160	-3.4586	0.5472	-3.4586	0.5472	3567	408
171794009	480.8030	359.5160	-3.4586	0.5472	-3.4586	0.5472	3567	408
171806001	480.7230	359.6760	-3.5323	0.6787	-3.5323	0.6787	3567	408
171818014	480.7230	359.6760	-3.5323	0.6787	-3.5323	0.6787	3567	408
171830016	480.7230	359.6760	-3.5323	0.6787	-3.5323	0.6787	3567	408
171842003	480.7230	359.6760	-3.5323	0.6787	-3.5323	0.6787	3567	408
171854005	480.7230	359.6760	-3.5323	0.6787	-3.5323	0.6787	3567	408
171866005	481.0030	359.6770	-3.0473	0.6671	-3.0473	0.6671	3567	408
171878003	481.0030	359.6770	-3.0473	0.6671	-3.0473	0.6671	3567	408
171890017	481.0030	359.6770	-3.0473	0.6671	-3.0473	0.6671	3567	408
171902000	481.0030	359.6770	-3.0473	0.6671	-3.0473	0.6671	3567	408
171914015	481.0030	359.6770	-3.0473	0.6671	-3.0473	0.6671	3567	408
171926017	480.9700	359.6370	-3.0360	0.6174	-3.0360	0.6174	3567	408
171938004	480.9700	359.6370	-3.0360	0.6174	-3.0360	0.6174	3567	408
171950006	480.9700	359.6370	-3.0360	0.6174	-3.0360	0.6174	3567	408
171962012	480.9700	359.6370	-3.0360	0.6174	-3.0360	0.6174	3567	408
171974013	480.9700	359.6370	-3.0360	0.6174	-3.0360	0.6174	3567	408
171986001	481.0100	359.5370	-2.9154	0.5108	-2.9154	0.5108	3566	408
171998002	481.0100	359.5370	-2.9154	0.5108	-2.9154	0.5108	3566	408
172010008	481.0100	359.5370	-2.9154	0.5108	-2.9154	0.5108	3566	408
172022009	481.0100	359.5370	-2.9154	0.5108	-2.9154	0.5108	3566	408
172034015	481.0100	359.5370	-2.9154	0.5108	-2.9154	0.5108	3566	408
172046010	481.2090	360.0070	-2.5439	0.9340	-2.5439	0.9340	3566	408
172058010	481.2090	360.0070	-2.5439	0.9340	-2.5439	0.9340	3566	408
172070016	481.2090	360.0070	-2.5439	0.9340	-2.5439	0.9340	3566	408
172082017	481.2090	360.0070	-2.5439	0.9340	-2.5439	0.9340	3566	408
172094004	481.2090	360.0070	-2.5439	0.9340	-2.5439	0.9340	3566	408
172106006	481.1600	359.4960	-2.5484	0.4561	-2.5484	0.4561	3566	408
172118001	481.1600	359.4960	-2.5484	0.4561	-2.5484	0.4561	3566	408
172130007	481.1600	359.4960	-2.5484	0.4561	-2.5484	0.4561	3566	408
172142008	481.1600	359.4960	-2.5484	0.4561	-2.5484	0.4561	3566	408
172154014	481.1600	359.4960	-2.5484	0.4561	-2.5484	0.4561	3566	408
172166015	481.1600	359.4960	-2.5484	0.4561	-2.5484	0.4561	3566	408
172178008	480.9900	359.4740	-2.7393	0.4159	-2.7393	0.4159	3566	408
172190004	480.9900	359.4740	-2.7393	0.4159	-2.7393	0.4159	3566	408
172202010	480.9900	359.4740	-2.7393	0.4159	-2.7393	0.4159	3566	408
172214011	480.9900	359.4740	-2.7393	0.4159	-2.7393	0.4159	3566	408
172226017	480.9900	359.4740	-2.7393	0.4159	-2.7393	0.4159	3566	408
172238012	480.8430	360.0810	-2.9056	0.9653	-2.9056	0.9653	3566	408
172250011	480.8430	360.0810	-2.9056	0.9653	-2.9056	0.9653	3566	408
172262017	480.8430	360.0810	-2.9056	0.9653	-2.9056	0.9653	3566	408
172274018	480.8430	360.0810	-2.9056	0.9653	-2.9056	0.9653	3566	408
172286005	480.8430	360.0810	-2.9056	0.9653	-2.9056	0.9653	3566	408
172298017	481.1380	359.7860	-2.3948	0.6921	-2.3948	0.6921	3566	408
172310003	481.1380	359.7860	-2.3948	0.6921	-2.3948	0.6921	3566	408
172322005	481.1380	359.7860	-2.3948	0.6921	-2.3948	0.6921	3566	408
172334011	481.1380	359.7860	-2.3948	0.6921	-2.3948	0.6921	3566	408
172346012	481.1380	359.7860	-2.3948	0.6921	-2.3948	0.6921	3566	408
172358017	481.1470	359.6350	-2.3118	0.5430	-2.3118	0.5430	3566	408
172370000	481.1470	359.6350	-2.3118	0.5430	-2.3118	0.5430	3565	408
172382015	481.1470	359.6350	-2.3118	0.5430	-2.3118	0.5430	3565	408
172394017	481.1470	359.6350	-2.3118	0.5430	-2.3118	0.5430	3565	408
172406004	481.1470	359.6350	-2.3118	0.5430	-2.3118	0.5430	3565	409
172418403	481.2120	359.1360	-2.1368	0.0607	-2.3118	0.5430	3565	409
172430008	481.2120	359.1360	-2.1368	0.0607	-2.1368	0.0607	3565	409
172442006	481.2120	359.1360	-2.1368	0.0607	-2.1368	0.0607	3565	409
172454010	481.2120	359.1360	-2.1368	0.0607	-2.1368	0.0607	3565	409
172466013	481.2120	359.1360	-2.1368	0.0607	-2.1368	0.0607	3565	409
172478006	481.3380	359.6520	-1.8705	0.5131	-1.8705	0.5131	3565	409
172490014	481.3380	359.6520	-1.8705	0.5131	-1.8705	0.5131	3565	409
172502014	481.3380	359.6520	-1.8705	0.5131	-1.8705	0.5131	3565	409
172514018	481.3380	359.6520	-1.8705	0.5131	-1.8705	0.5131	3565	409
172526002	481.3380	359.6520	-1.8705	0.5131	-1.8705	0.5131	3565	409
172538013	481.3080	359.7410	-1.8399	0.5842	-1.8399	0.5842	3565	409
172550010	481.3080	359.7410	-1.8399	0.5842	-1.8399	0.5842	3565	409
172562013	481.3080	359.7410	-1.8399	0.5842	-1.8399	0.5842	3565	409
172574017	481.3080	359.7410	-1.8399	0.5842	-1.8399	0.5842	3565	409
172586002	481.3080	359.7410	-1.8399	0.5842	-1.8399	0.5842	3565	409
172598016	481.3520	360.0030	-1.6907	0.8201	-1.6907	0.8201	3565	409
172610016	481.3520	360.0030	-1.6907	0.8201	-1.6907	0.8201	3565	409
172622011	481.3520	360.0030	-1.6907	0.8201	-1.6907	0.8201	3565	409
172634005	481.3520	360.0030	-1.6907	0.8201	-1.6907	0.8201	3565	409
172646000	481.3520	360.0030	-1.6907	0.8201	-1.6907	0.8201	3565	409
172658000	481.0930	359.7350	-2.0152	0.5696	-2.0152	0.5696	3565	409
172670000	481.0930	359.7350	-2.0152	0.5696	-2.0152	0.5696	3565	409
172682004	481.0930	359.7350	-2.0152	0.5696	-2.0152	0.5696	3565	409
172694007	481.0930	359.7350	-2.0152	0.5696	-2.0152	0.5696	3565	409
172706010	481.0930	359.7350	-2.0152	0.5696	-2.0152	0.5696	3565	409
172718009	481.2940	360.0390	-1.6359	0.8446	-1.6359	0.8446	3565	409
172730006	481.2940	360.0390	-1.6359	0.8446	-1.6359	0.8446	3565	409
172742012	481.2940	360.0390	-1.6359	0.8446	-1.6359	0.8446	3565	409
172754013	481.2940	360.0390	-1.6359	0.8446	-1.6359	0.8446	3565	409
172766000	481.2940	360.0390	-1.6359	0.8446	-1.6359	0.8446	3565	409
172778005	481.2940	360.0390	-1.6359	0.8446	-1.6359	0.8446	3565	409
172790006	481.3030	359.8330	-1.5287	0.6520	-1.5287	0.6520	3565	409
172802011	481.3030	359.8330	-1.5287	0.6520	-1.5287	0.6520	3565	409
172814012	481.3030	359.8330	-1.5287	0.6520	-1.5287	0.6520	3565	409
172826007	481.3030	359.8330	-1.5287	0.6520	-1.5287	0.6520	3565	409
172838013	481.3030	359.8330	-1.5287	0.6520	-1.5287	0.6520	3565	409
172850002	481.2120	359.8170	-1.5917	0.6309	-1.5917	0.6309	3565	409
172862018	481.2120	359.8170	-1.5917	0.6309	-1.5917	0.6309	3565	409
172874001	481.2120	359.8170	-1.5917	0.6309	-1.5917	0.6309	3565	409
172886016	481.2120	359.8170	-1.5917	0.6309	-1.5917	0.6309	3565	409
172898018	481.2120	359.8170	-1.5917	0.6309	-1.5917	0.6309	3565	409
172910002	481.1260	359.6340	-1.6527	0.4530	-1.6527	0.4530	3564	409
172922018	481.1260	359.6340	-1.6527	0.4530	-1.6527	0.4530	3564	409
172934001	481.1260	359.6340	-1.6527	0.4530	-1.6527	0.4530	3564	409
172946016	481.1260	359.6340	-1.6527	0.4530	-1.6527	0.4530	3564	409
172958018	481.1260	359.6340	-1.6527	0.4530	-1.6527	0.4530	3564	409
172970000	481.4320	359.9990	-1.1092	0.7814	-1.1092	0.7814	3564	409
172982000	481.4320	359.9990	-1.1092	0.7814	-1.1092	0.7814	3564	409
172994004	481.4320	359.9990	-1.1092	0.7814	-1.1092	0.7814	3564	409
173006007	481.4320	359.9990	-1.1092	0.7814	-1.1092	0.7814	3564	409
173018010	481.4320	359.9990	-1.1092	0.7814	-1.1092	0.7814	3564	409
173030017	481.3930	359.6410	-1.0845	0.4464	-1.0845	0.4464	3564	409
173042015	481.3930	359.6410	-1.0845	0.4464	-1.0845	0.4464	3564	409
173054003	481.3930	359.6410	-1.0845	0.4464	-1.0845	0.4464	3564	409
173066005	481.3930	359.6410	-1.0845	0.4464	-1.0845	0.4464	3564	409
173078011	481.3930	359.6410	-1.0845	0.4464	-1.0845	0.4464	3564	409
173090008	481.4540	359.7060	-0.9003	0.4936	-0.9003	0.4936	3564	409
173102008	481.4540	359.7060	-0.9003	0.4936	-0.9003	0.4936	3564	409
173114011	481.4540	359.7060	-0.9003	0.4936	-0.9003	0.4936	3564	409
173126014	481.4540	359.7060	-0.9003	0.4936	-0.9003	0.4936	3564	409
173138017	481.4540	359.7060	-0.9003	0.4936	-0.9003	0.4936	3564	409
173150002	481.4540	359.7060	-0.9003	0.4936	-0.9003	0.4936	3564	409
173162006	481.3330	359.8250	-0.9904	0.5935	-0.9904	0.5935	3564	409
173174013	481.3330	359.8250	-0.9904	0.5935	-0.9904	0.5935	3564	409
173186014	481.3330	359.8250	-0.9904	0.5935	-0.9904	0.5935	3564	409
173198017	481.3330	359.8250	-0.9904	0.5935	-0.9904	0.5935	3564	409
173210002	481.3330	359.8250	-0.9904	0.5935	-0.9904	0.5935	3564	409
173222018	481.3160	359.7740	-0.9431	0.5401	-0.9431	0.5401	3564	409
173234000	481.3160	359.7740	-0.9431	0.5401	-0.9431	0.5401	3564	409
173246007	481.3160	359.7740	-0.9431	0.5401	-0.9431	0.5401	3564	409
173258008	481.3160	359.7740	-0.9431	0.5401	-0.9431	0.5401	3564	409
173270011	481.3160	359.7740	-0.9431	0.5401	-0.9431	0.5401	3564	409
173282008	481.3080	360.1690	-0.8767	0.9017	-0.8767	0.9017	3564	409
173294007	481.3080	360.1690	-0.8767	0.9017	-0.8767	0.9017	3564	409
173306013	481.3080	360.1690	-0.8767	0.9017	-0.8767	0.9017	3564	409
173318013	481.3080	360.1690	-0.8767	0.9017	-0.8767	0.9017	3564	409
173330001	481.3080	360.1690	-0.8767	0.9017	-0.8767	0.9017	3564	409
173342007	481.5190	360.0400	-0.4618	0.7872	-0.4618	0.7872	3564	409
173354007	481.5190	360.0400	-0.4618	0.7872	-0.4618	0.7872	3564	409
173366013	481.5190	360.0400	-0.4618	0.7872	-0.4618	0.7872	3564	409
173378013	481.5190	360.0400	-0.4618	0.7872	-0.4618	0.7872	3564	409
173390001	481.5190	360.0400	-0.4618	0.7872	-0.4618	0.7872	3564	409
173402010	481.3640	360.2060	-0.6126	0.9439	-0.6126	0.9439	3564	409
173414008	481.3640	360.2060	-0.6126	0.9439	-0.6126	0.9439	3564	409
173426011	481.3640	360.2060	-0.6126	0.9439	-0.6126	0.9439	3564	409
173438014	481.3640	360.2060	-0.6126	0.9439	-0.6126	0.9439	3564	409
173450018	481.3640	360.2060	-0.6126	0.9439	-0.6126	0.9439	3564	409
173462006	481.4730	360.1410	-0.3602	0.8906	-0.3602	0.8906	3564	409
173474005	481.4730	360.1410	-0.3602	0.8906	-0.3602	0.8906	3564	409
173486011	481.4730	360.1410	-0.3602	0.8906	-0.3602	0.8906	3564	409
173498012	481.4730	360.1410	-0.3602	0.8906	-0.3602	0.8906	3564	409
173510018	481.4730	360.1410	-0.3602	0.8906	-0.3602	0.8906	3564	409
173522018	481.4920	360.1660	-0.2392	0.9192	-0.2392	0.9192	3564	409
173534006	481.4920	360.1660	-0.2392	0.9192	-0.2392	0.9192	3564	409
173546008	481.4920	360.1660	-0.2392	0.9192	-0.2392	0.9192	3564	409
173558014	481.4920	360.1660	-0.2392	0.9192	-0.2392	0.9192	3564	409
173570015	481.4920	360.1660	-0.2392	0.9192	-0.2392	0.9192	3564	409
173582011	481.6620	360.2560	0.1112	1.0091	0.1112	1.0091	3564	409
173593017	481.6620	360.2560	0.1112	1.0091	0.1112	1.0091	3564	409
173604005	481.6620	360.2560	0.1112	1.0091	0.1112	1.0091	3564	409
173616008	481.6620	360.2560	0.1112	1.0091	0.1112	1.0091	3564	409
173628012	481.6620	360.2560	0.1112	1.0091	0.1112	1.0091	3564	409
173640008	481.5990	360.6480	0.1138	1.3855	0.1138	1.3855	3564	409
173651012	481.5990	360.6480	0.1138	1.3855	0.1138	1.3855	3564	409
173662010	481.5990	360.6480	0.1138	1.3855	0.1138	1.3855	3564	409
173673008	481.5990	360.6480	0.1138	1.3855	0.1138	1.3855	3564	409
173684006	481.5990	360.6480	0.1138	1.3855	0.1138	1.3855	3564	409
173695004	481.5990	360.6480	0.1138	1.3855	0.1138	1.3855	3564	409
173706000	481.0610	360.2580	-0.6250	1.0444	-0.6250	1.0444	3564	409
173718000	481.0610	360.2580	-0.6250	1.0444	-0.6250	1.0444	3564	409
173730003	481.0610	360.2580	-0.6250	1.0444	-0.6250	1.0444	3564	409
173742006	481.0610	360.2580	-0.6250	1.0444	-0.6250	1.0444	3564	409
173754010	481.0610	360.2580	-0.6250	1.0444	-0.6250	1.0444	3564	409
173766014	481.2060	360.3160	-0.3360	1.1079	-0.3360	1.1079	3564	409
173778015	481.2060	360.3160	-0.3360	1.1079	-0.3360	1.1079	3564	410
173790002	481.2060	360.3160	-0.3360	1.1079	-0.3360	1.1079	3564	410
173802004	481.2060	360.3160	-0.3360	1.1079	-0.3360	1.1079	3564	410
173814010	481.2060	360.3160	-0.3360	1.1079	-0.3360	1.1079	3564	410
173826003	481.3620	360.2830	-0.0207	1.0883	-0.0207	1.0883	3564	410
173838007	481.3620	360.2830	-0.0207	1.0883	-0.0207	1.0883	3564	410
173850010	481.3620	360.2830	-0.0207	1.0883	-0.0207	1.0883	3564	410
173862014	481.3620	360.2830	-0.0207	1.0883	-0.0207	1.0883	3564	410
173874017	481.3620	360.2830	-0.0207	1.0883	-0.0207	1.0883	3564	410
173886008	481.3430	360.3350	0.0356	1.1478	0.0356	1.1478	3564	410
173898013	481.3430	360.3350	0.0356	1.1478	0.0356	1.1478	3564	410
173909002	481.3430	360.3350	0.0356	1.1478	0.0356	1.1478	3564	410
173920010	481.3430	360.3350	0.0356	1.1478	0.0356	1.1478	3564	410
173931017	481.3430	360.3350	0.0356	1.1478	0.0356	1.1478	3564	410
173942011	481.3040	360.5690	0.0491	1.3772	0.0491	1.3772	3564	410
173953011	481.3040	360.5690	0.0491	1.3772	0.0491	1.3772	3564	410
173964018	481.3040	360.5690	0.0491	1.3772	0.0491	1.3772	3564	410
173975006	481.3040	360.5690	0.0491	1.3772	0.0491	1.3772	3564	410
173987009	481.3040	360.5690	0.0491	1.3772	0.0491	1.3772	3564	410
173999012	481.3040	360.5690	0.0491	1.3772	0.0491	1.3772	3564	410
174011006	481.6000	360.4600	0.6000	1.2976	0.6000	1.2976	3564	410
174022006	481.6000	360.4600	0.6000	1.2976	0.6000	1.2976	3564	410
174034008	481.6000	360.4600	0.6000	1.2976	0.6000	1.2976	3564	410
174045008	481.6000	360.4600	0.6000	1.2976	0.6000	1.2976	3564	410
174056006	481.6000	360.4600	0.6000	1.2976	0.6000	1.2976	3564	410
174068002	481.7540	360.5660	0.9340	1.4129	0.9340	1.4129	3564	410
174079007	481.7540	360.5660	0.9340	1.4129	0.9340	1.4129	3564	410
174090005	481.7540	360.5660	0.9340	1.4129	0.9340	1.4129	3564	410
174101003	481.7540	360.5660	0.9340	1.4129	0.9340	1.4129	3564	410
174112001	481.7540	360.5660	0.9340	1.4129	0.9340	1.4129	3564	410
174123006	481.8470	360.5630	1.1774	1.4292	1.1774	1.4292	3564	410
174134006	481.8470	360.5630	1.1774	1.4292	1.1774	1.4292	3564	410
174145004	481.8470	360.5630	1.1774	1.4292	1.1774	1.4292	3564	410
174156002	481.8470	360.5630	1.1774	1.4292	1.1774	1.4292	3564	410
174167000	481.8470	360.5630	1.1774	1.4292	1.1774	1.4292	3564	410
174178016	481.8470	360.5630	1.1774	1.4292	1.1774	1.4292	3564	410
174190009	481.6580	360.3440	0.9996	1.2453	0.9996	1.2453	3564	410
174201008	481.6580	360.3440	0.9996	1.2453	0.9996	1.2453	3564	410
174212006	481.6580	360.3440	0.9996	1.2453	0.9996	1.2453	3564	410
174223004	481.6580	360.3440	0.9996	1.2453	0.9996	1.2453	3564	410
174234002	481.6580	360.3440	0.9996	1.2453	0.9996	1.2453	3564	410
174245000	481.6580	360.3440	0.9996	1.2453	0.9996	1.2453	3564	410
174256013	481.6400	359.9840	1.0829	0.9206	1.0829	0.9206	3564	410
174267015	481.6400	359.9840	1.0829	0.9206	1.0829	0.9206	3564	410
174278003	481.6400	359.9840	1.0829	0.9206	1.0829	0.9206	3564	410
174290006	481.6400	359.9840	1.0829	0.9206	1.0829	0.9206	3564	410
174302010	481.6400	359.9840	1.0829	0.9206	1.0829	0.9206	3564	410
174314006	481.7400	359.9940	1.3356	0.9294	1.3356	0.9294	3564	410
174325010	481.7400	359.9940	1.3356	0.9294	1.3356	0.9294	3564	410
174336008	481.7400	359.9940	1.3356	0.9294	1.3356	0.9294	3564	410
174347006	481.7400	359.9940	1.3356	0.9294	1.3356	0.9294	3564	410
174358004	481.7400	359.9940	1.3356	0.9294	1.3356	0.9294	3564	410
174369002	481.7400	359.9940	1.3356	0.9294	1.3356	0.9294	3564	410
174380009	481.6280	359.8730	1.2732	0.8156	1.2732	0.8156	3564	410
174392010	481.6280	359.8730	1.2732	0.8156	1.2732	0.8156	3564	410
174403010	481.6280	359.8730	1.2732	0.8156	1.2732	0.8156	3564	410
174414008	481.6280	359.8730	1.2732	0.8156	1.2732	0.8156	3564	410
174425006	481.6280	359.8730	1.2732	0.8156	1.2732	0.8156	3564	410
174436004	481.6280	359.8730	1.2732	0.8156	1.2732	0.8156	3564	410
174447014	481.9100	360.2040	1.8153	1.1211	1.8153	1.1211	3564	410
174458001	481.9100	360.2040	1.8153	1.1211	1.8153	1.1211	3564	410
174470004	481.9100	360.2040	1.8153	1.1211	1.8153	1.1211	3564	410
174482008	481.9100	360.2040	1.8153	1.1211	1.8153	1.1211	3564	410
174494011	481.9100	360.2040	1.8153	1.1211	1.8153	1.1211	3564	410
174506016	482.1420	360.5810	2.2979	1.4823	2.2979	1.4823	3564	410
174517002	482.1420	360.5810	2.2979	1.4823	2.2979	1.4823	3564	410
174528001	482.1420	360.5810	2.2979	1.4823	2.2979	1.4823	3565	410
174539018	482.1420	360.5810	2.2979	1.4823	2.2979	1.4823	3565	410
174551018	482.1420	360.5810	2.2979	1.4823	2.2979	1.4823	3565	410
174562011	481.8710	360.1560	1.9981	1.1052	1.9981	1.1052	3565	410
174573018	481.8710	360.1560	1.9981	1.1052	1.9981	1.1052	3565	410
174584006	481.8710	360.1560	1.9981	1.1052	1.9981	1.1052	3565	410
174596009	481.8710	360.1560	1.9981	1.1052	1.9981	1.1052	3565	410
174608012	481.8710	360.1560	1.9981	1.1052	1.9981	1.1052	3565	410
174620004	481.9880	360.5880	2.2868	1.5140	2.2868	1.5140	3565	410
174631004	481.9880	360.5880	2.2868	1.5140	2.2868	1.5140	3565	411
174642002	481.9880	360.5880	2.2868	1.5140	2.2868	1.5140	3565	411
174653000	481.9880	360.5880	2.2868	1.5140	2.2868	1.5140	3565	411
174664017	481.9880	360.5880	2.2868	1.5140	2.2868	1.5140	3565	411
174676017	481.9880	360.5880	2.2868	1.5140	2.2868	1.5140	3565	411
174687016	482.1180	360.5760	2.6157	1.5251	2.6157	1.5251	3565	411
174698015	482.1180	360.5760	2.6157	1.5251	2.6157	1.5251	3565	411
174709013	482.1180	360.5760	2.6157	1.5251	2.6157	1.5251	3565	411
174720011	482.1180	360.5760	2.6157	1.5251	2.6157	1.5251	3565	411
174731009	482.1180	360.5760	2.6157	1.5251	2.6157	1.5251	3565	411
174742097	482.0680	360.4720	2.6706	1.4493	2.6157	1.5251	3565	411
174754018	482.0680	360.4720	2.6706	1.4493	2.6706	1.4493	3565	411
174765017	482.0680	360.4720	2.6706	1.4493	2.6706	1.4493	3565	411
174776015	482.0680	360.4720	2.6706	1.4493	2.6706	1.4493	3565	411
174787013	482.0680	360.4720	2.6706	1.4493	2.6706	1.4493	3565	411
174798011	482.0680	360.4720	2.6706	1.4493	2.6706	1.4493	3565	411
174809010	482.0850	360.4840	2.8289	1.4786	2.8289	1.4786	3565	411
174821010	482.0850	360.4840	2.8289	1.4786	2.8289	1.4786	3565	411
174832010	482.0850	360.4840	2.8289	1.4786	2.8289	1.4786	3565	411
174843008	482.0850	360.4840	2.8289	1.4786	2.8289	1.4786	3565	411
174854006	482.0850	360.4840	2.8289	1.4786	2.8289	1.4786	3565	411
174865017	482.0880	360.7630	2.9503	1.7553	2.9503	1.7553	3565	411
174876001	482.0880	360.7630	2.9503	1.7553	2.9503	1.7553	3565	411
174887000	482.0880	360.7630	2.9503	1.7553	2.9503	1.7553	3565	411
174898017	482.0880	360.7630	2.9503	1.7553	2.9503	1.7553	3565	411
174910017	482.0880	360.7630	2.9503	1.7553	2.9503	1.7553	3565	411
174921017	482.0880	360.7630	2.9503	1.7553	2.9503	1.7553	3566	411
174932009	482.2080	360.7060	3.2821	1.7331	3.2821	1.7331	3566	411
174943013	482.2080	360.7060	3.2821	1.7331	3.2821	1.7331	3566	411
174954011	482.2080	360.7060	3.2821	1.7331	3.2821	1.7331	3566	411
174965009	482.2080	360.7060	3.2821	1.7331	3.2821	1.7331	3566	411
174976007	482.2080	360.7060	3.2821	1.7331	3.2821	1.7331	3566	411
174987005	482.2080	360.7060	3.2821	1.7331	3.2821	1.7331	3566	411
174998005	481.9920	361.0000	3.0878	2.0368	3.0878	2.0368	3566	411
175009010	481.9920	361.0000	3.0878	2.0368	3.0878	2.0368	3566	411
175020008	481.9920	361.0000	3.0878	2.0368	3.0878	2.0368	3566	411
175031006	481.9920	361.0000	3.0878	2.0368	3.0878	2.0368	3566	411
175042004	481.9920	361.0000	3.0878	2.0368	3.0878	2.0368	3566	411
175053002	481.9920	361.0000	3.0878	2.0368	3.0878	2.0368	3566	411
175064000	482.0300	360.4370	3.2769	1.5472	3.2769	1.5472	3566	411
175076001	482.0300	360.4370	3.2769	1.5472	3.2769	1.5472	3566	411
175087001	482.0300	360.4370	3.2769	1.5472	3.2769	1.5472	3566	411
175098018	482.0300	360.4370	3.2769	1.5472	3.2769	1.5472	3566	411
175110018	482.0300	360.4370	3.2769	1.5472	3.2769	1.5472	3566	411
175121018	482.0300	360.4370	3.2769	1.5472	3.2769	1.5472	3566	411
175132002	481.9540	360.3760	3.2970	1.5077	3.2970	1.5077	3566	411
175143005	481.9540	360.3760	3.2970	1.5077	3.2970	1.5077	3566	411
175154003	481.9540	360.3760	3.2970	1.5077	3.2970	1.5077	3566	411
175165001	481.9540	360.3760	3.2970	1.5077	3.2970	1.5077	3566	411
175176018	481.9540	360.3760	3.2970	1.5077	3.2970	1.5077	3566	411
175189036	482.1020	360.2150	3.6445	1.3705	3.2970	1.5077	3566	411
175200003	482.1020	360.2150	3.6445	1.3705	3.6445	1.3705	3566	411
175211004	482.1020	360.2150	3.6445	1.3705	3.6445	1.3705	3566	411
