time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y
136814000	877.9530	477.2820	198.9765	35.1846	198.9765	35.1846	6684	1920
136826014	877.9530	477.2820	198.9765	35.1846	198.9765	35.1846	6686	1920
136838007	877.9530	477.2820	198.9765	35.1846	198.9765	35.1846	6689	1920
136850002	877.9530	477.2820	198.9765	35.1846	198.9765	35.1846	6691	1921
136862009	875.8890	475.5430	197.9445	34.6629	197.9445	34.6629	6694	1921
136874000	875.8890	475.5430	197.9445	34.6629	197.9445	34.6629	6696	1922
136886013	875.8890	475.5430	197.9445	34.6629	197.9445	34.6629	6698	1922
136898007	875.8890	475.5430	197.9445	34.6629	197.9445	34.6629	6701	1923
136910001	875.8890	475.5430	197.9445	34.6629	197.9445	34.6629	6703	1923
136922016	876.8350	477.9360	198.4175	35.3808	198.4175	35.3808	6705	1923
136934008	876.8350	477.9360	198.4175	35.3808	198.4175	35.3808	6708	1924
136946002	876.8350	477.9360	198.4175	35.3808	198.4175	35.3808	6710	1924
136958016	876.8350	477.9360	198.4175	35.3808	198.4175	35.3808	6713	1925
136970009	876.8350	477.9360	198.4175	35.3808	198.4175	35.3808	6715	1925
136982008	876.1520	476.9260	198.0760	35.0778	198.0760	35.0778	6717	1925
136994006	876.1520	476.9260	198.0760	35.0778	198.0760	35.0778	6720	1926
137006002	876.1520	476.9260	198.0760	35.0778	198.0760	35.0778	6722	1926
137018015	876.1520	476.9260	198.0760	35.0778	198.0760	35.0778	6724	1927
137030009	876.1520	476.9260	198.0760	35.0778	198.0760	35.0778	6727	1927
137042014	875.8050	476.8490	197.9025	35.0547	197.9025	35.0547	6729	1928
137054007	875.8050	476.8490	197.9025	35.0547	197.9025	35.0547	6732	1928
137066001	875.8050	476.8490	197.9025	35.0547	197.9025	35.0547	6734	1928
137078015	875.8050	476.8490	197.9025	35.0547	197.9025	35.0547	6736	1929
137090008	875.8050	476.8490	197.9025	35.0547	197.9025	35.0547	6739	1929
137102099	876.7940	474.5050	198.3970	34.3515	197.9025	35.0547	6741	1930
137114018	876.7940	474.5050	198.3970	34.3515	198.3970	34.3515	6743	1930
137126009	876.7940	474.5050	198.3970	34.3515	198.3970	34.3515	6746	1930
137138004	876.7940	474.5050	198.3970	34.3515	198.3970	34.3515	6748	1931
137150017	876.7940	474.5050	198.3970	34.3515	198.3970	34.3515	6751	1931
137162005	874.9660	474.0720	197.4830	34.2216	197.4830	34.2216	6753	1932
137174015	874.9660	474.0720	197.4830	34.2216	197.4830	34.2216	6755	1932
137186009	874.9660	474.0720	197.4830	34.2216	197.4830	34.2216	6758	1933
137198003	874.9660	474.0720	197.4830	34.2216	197.4830	34.2216	6760	1933
137210017	874.9660	474.0720	197.4830	34.2216	197.4830	34.2216	6762	1933
137222010	875.4380	471.3000	197.7190	33.3900	197.7190	33.3900	6765	1934
137234005	875.4380	471.3000	197.7190	33.3900	197.7190	33.3900	6767	1934
137246000	875.4380	471.3000	197.7190	33.3900	197.7190	33.3900	6770	1935
137258012	875.4380	471.3000	197.7190	33.3900	197.7190	33.3900	6772	1935
137270006	875.4380	471.3000	197.7190	33.3900	197.7190	33.3900	6774	1935
137282010	875.8370	473.0520	197.9185	33.9156	197.9185	33.9156	6777	1936
137294004	875.8370	473.0520	197.9185	33.9156	197.9185	33.9156	6779	1936
137306018	875.8370	473.0520	197.9185	33.9156	197.9185	33.9156	6781	1937
137318011	875.8370	473.0520	197.9185	33.9156	197.9185	33.9156	6784	1937
137330006	875.8370	473.0520	197.9185	33.9156	197.9185	33.9156	6786	1937
137342010	875.0450	470.2340	197.5225	33.0702	197.5225	33.0702	6789	1938
137354003	875.0450	470.2340	197.5225	33.0702	197.5225	33.0702	6791	1938
137366017	875.0450	470.2340	197.5225	33.0702	197.5225	33.0702	6793	1939
137378010	875.0450	470.2340	197.5225	33.0702	197.5225	33.0702	6796	1939
137390009	875.5920	471.0090	197.7960	33.3027	197.7960	33.3027	6798	1939
137402006	875.5920	471.0090	197.7960	33.3027	197.7960	33.3027	6800	1940
137414002	875.5920	471.0090	197.7960	33.3027	197.7960	33.3027	6803	1940
137426016	875.5920	471.0090	197.7960	33.3027	197.7960	33.3027	6805	1941
137438009	875.5920	471.0090	197.7960	33.3027	197.7960	33.3027	6808	1941
137450002	875.4040	468.2660	197.7020	32.4798	197.7020	32.4798	6810	1941
137462017	875.4040	468.2660	197.7020	32.4798	197.7020	32.4798	6812	1942
137474011	875.4040	468.2660	197.7020	32.4798	197.7020	32.4798	6815	1942
137486005	875.4040	468.2660	197.7020	32.4798	197.7020	32.4798	6817	1943
137498000	875.4040	468.2660	197.7020	32.4798	197.7020	32.4798	6819	1943
137510005	875.6380	469.2790	197.8190	32.7837	197.8190	32.7837	6822	1943
137522017	875.6380	469.2790	197.8190	32.7837	197.8190	32.7837	6824	1944
137534010	875.6380	469.2790	197.8190	32.7837	197.8190	32.7837	6827	1944
137546005	875.6380	469.2790	197.8190	32.7837	197.8190	32.7837	6829	1945
137558018	875.6380	469.2790	197.8190	32.7837	197.8190	32.7837	6831	1945
137570011	875.6380	469.2790	197.8190	32.7837	197.8190	32.7837	6834	1945
137582005	875.0920	467.7710	197.5460	32.3313	197.5460	32.3313	6836	1946
137594000	875.0920	467.7710	197.5460	32.3313	197.5460	32.3313	6838	1946
137606014	875.0920	467.7710	197.5460	32.3313	197.5460	32.3313	6841	1946
137618007	875.0920	467.7710	197.5460	32.3313	197.5460	32.3313	6843	1947
137630002	875.0920	467.7710	197.5460	32.3313	197.5460	32.3313	6846	1947
137642005	874.3950	468.6750	197.1975	32.6025	197.1975	32.6025	6848	1948
137654000	874.3950	468.6750	197.1975	32.6025	197.1975	32.6025	6850	1948
137666013	874.3950	468.6750	197.1975	32.6025	197.1975	32.6025	6853	1948
137678007	874.3950	468.6750	197.1975	32.6025	197.1975	32.6025	6855	1949
137690001	874.3950	468.6750	197.1975	32.6025	197.1975	32.6025	6857	1949
137702001	873.2330	468.0260	196.6165	32.4078	196.6165	32.4078	6860	1950
137714018	873.2330	468.0260	196.6165	32.4078	196.6165	32.4078	6862	1950
137726011	873.2330	468.0260	196.6165	32.4078	196.6165	32.4078	6864	1950
137738006	873.2330	468.0260	196.6165	32.4078	196.6165	32.4078	6867	1951
137750000	873.2330	468.0260	196.6165	32.4078	196.6165	32.4078	6869	1951
137762014	873.2330	468.0260	196.6165	32.4078	196.6165	32.4078	6872	1952
137774005	872.6150	467.9630	196.3075	32.3889	196.3075	32.3889	6874	1952
137786002	872.6150	467.9630	196.3075	32.3889	196.3075	32.3889	6876	1952
137798016	872.6150	467.9630	196.3075	32.3889	196.3075	32.3889	6879	1953
137810008	872.6150	467.9630	196.3075	32.3889	196.3075	32.3889	6881	1953
137822003	872.6150	467.9630	196.3075	32.3889	196.3075	32.3889	6883	1953
137834007	870.0260	467.2990	195.0130	32.1897	195.0130	32.1897	6886	1954
137846001	870.0260	467.2990	195.0130	32.1897	195.0130	32.1897	6888	1954
137858015	870.0260	467.2990	195.0130	32.1897	195.0130	32.1897	6890	1955
137870008	870.0260	467.2990	195.0130	32.1897	195.0130	32.1897	6893	1955
137882002	870.0260	467.2990	195.0130	32.1897	195.0130	32.1897	6895	1955
137894335	868.6560	465.7190	194.3280	31.7157	195.0130	32.1897	6897	1956
137906012	868.6560	465.7190	194.3280	31.7157	194.3280	31.7157	6900	1956
137918004	868.6560	465.7190	194.3280	31.7157	194.3280	31.7157	6902	1957
137930017	868.6560	465.7190	194.3280	31.7157	194.3280	31.7157	6904	1957
137942279	869.5980	463.6270	194.7990	31.0881	194.3280	31.7157	6906	1957
137954012	869.5980	463.6270	194.7990	31.0881	194.7990	31.0881	6909	1958
137966008	869.5980	463.6270	194.7990	31.0881	194.7990	31.0881	6911	1958
137978003	869.5980	463.6270	194.7990	31.0881	194.7990	31.0881	6914	1958
137990017	869.5980	463.6270	194.7990	31.0881	194.7990	31.0881	6916	1959
138002006	869.4100	462.2860	194.7050	30.6858	194.7050	30.6858	6918	1959
138014004	869.4100	462.2860	194.7050	30.6858	194.7050	30.6858	6921	1960
138026018	869.4100	462.2860	194.7050	30.6858	194.7050	30.6858	6923	1960
138038011	869.4100	462.2860	194.7050	30.6858	194.7050	30.6858	6925	1960
138050006	869.4100	462.2860	194.7050	30.6858	194.7050	30.6858	6928	1961
138062005	868.7300	462.3100	194.3650	30.6930	194.3650	30.6930	6930	1961
138074002	868.7300	462.3100	194.3650	30.6930	194.3650	30.6930	6932	1961
138086018	868.7300	462.3100	194.3650	30.6930	194.3650	30.6930	6935	1962
138098011	868.7300	462.3100	194.3650	30.6930	194.3650	30.6930	6937	1962
138110006	869.3620	460.0410	194.6810	30.0123	194.6810	30.0123	6939	1963
138122000	869.3620	460.0410	194.6810	30.0123	194.6810	30.0123	6942	1963
138134013	869.3620	460.0410	194.6810	30.0123	194.6810	30.0123	6944	1963
138146007	869.3620	460.0410	194.6810	30.0123	194.6810	30.0123	6946	1964
138158001	869.3620	460.0410	194.6810	30.0123	194.6810	30.0123	6949	1964
138170010	869.2780	460.4730	194.6390	30.1419	194.6390	30.1419	6951	1964
138182008	869.2780	460.4730	194.6390	30.1419	194.6390	30.1419	6953	1965
138194003	869.2780	460.4730	194.6390	30.1419	194.6390	30.1419	6956	1965
138206017	869.2780	460.4730	194.6390	30.1419	194.6390	30.1419	6958	1965
138218013	869.0020	458.6750	194.5010	29.6025	194.5010	29.6025	6960	1966
138230011	869.0020	458.6750	194.5010	29.6025	194.5010	29.6025	6963	1966
138242007	869.0020	458.6750	194.5010	29.6025	194.5010	29.6025	6965	1966
138254002	869.0020	458.6750	194.5010	29.6025	194.5010	29.6025	6967	1967
138266016	869.0020	458.6750	194.5010	29.6025	194.5010	29.6025	6970	1967
138278009	869.0020	458.6750	194.5010	29.6025	194.5010	29.6025	6972	1968
138290012	868.9840	458.6690	194.4920	29.6007	194.4920	29.6007	6974	1968
138302007	868.9840	458.6690	194.4920	29.6007	194.4920	29.6007	6977	1968
138314001	868.9840	458.6690	194.4920	29.6007	194.4920	29.6007	6979	1969
138326015	868.9840	458.6690	194.4920	29.6007	194.4920	29.6007	6981	1969
138338012	868.3200	457.1030	194.1600	29.1309	194.1600	29.1309	6984	1969
138350010	868.3200	457.1030	194.1600	29.1309	194.1600	29.1309	6986	1970
138362006	868.3200	457.1030	194.1600	29.1309	194.1600	29.1309	6988	1970
138374001	868.3200	457.1030	194.1600	29.1309	194.1600	29.1309	6991	1970
138386014	868.3200	457.1030	194.1600	29.1309	194.1600	29.1309	6993	1971
138398004	867.6670	458.5440	193.8335	29.5632	193.8335	29.5632	6995	1971
138410002	867.6670	458.5440	193.8335	29.5632	193.8335	29.5632	6998	1971
138422015	867.6670	458.5440	193.8335	29.5632	193.8335	29.5632	7000	1972
138434009	867.6670	458.5440	193.8335	29.5632	193.8335	29.5632	7002	1972
138446401	865.9230	457.0420	192.9615	29.1126	193.8335	29.5632	7005	1972
138459014	865.9230	457.0420	192.9615	29.1126	192.9615	29.1126	7007	1973
138471007	865.9230	457.0420	192.9615	29.1126	192.9615	29.1126	7010	1973
138483001	865.9230	457.0420	192.9615	29.1126	192.9615	29.1126	7012	1974
138495015	865.9230	457.0420	192.9615	29.1126	192.9615	29.1126	7014	1974
138507017	866.6680	454.7440	193.3340	28.4232	193.3340	28.4232	7016	1974
138519012	866.6680	454.7440	193.3340	28.4232	193.3340	28.4232	7019	1975
138531006	866.6680	454.7440	193.3340	28.4232	193.3340	28.4232	7021	1975
138543001	866.6680	454.7440	193.3340	28.4232	193.3340	28.4232	7023	1975
138555322	866.9060	454.4200	193.4530	28.3260	193.3340	28.4232	7026	1976
138567001	866.9060	454.4200	193.4530	28.3260	193.4530	28.3260	7028	1976
138579012	866.9060	454.4200	193.4530	28.3260	193.4530	28.3260	7030	1976
138591006	866.9060	454.4200	193.4530	28.3260	193.4530	28.3260	7033	1977
138603000	866.9060	454.4200	193.4530	28.3260	193.4530	28.3260	7035	1977
138615012	866.5560	453.3140	193.2780	27.9942	193.2780	27.9942	7037	1977
138627007	866.5560	453.3140	193.2780	27.9942	193.2780	27.9942	7040	1978
138639001	866.5560	453.3140	193.2780	27.9942	193.2780	27.9942	7042	1978
138651015	866.5560	453.3140	193.2780	27.9942	193.2780	27.9942	7044	1978
138663008	866.5560	453.3140	193.2780	27.9942	193.2780	27.9942	7047	1979
138675010	866.5400	453.0770	193.2700	27.9231	193.2700	27.9231	7049	1979
138687006	866.5400	453.0770	193.2700	27.9231	193.2700	27.9231	7051	1979
138699001	866.5400	453.0770	193.2700	27.9231	193.2700	27.9231	7054	1980
138711014	866.5400	453.0770	193.2700	27.9231	193.2700	27.9231	7056	1980
138723007	866.5400	453.0770	193.2700	27.9231	193.2700	27.9231	7058	1980
138735011	867.0050	452.0710	193.5025	27.6213	193.5025	27.6213	7061	1981
138747005	867.0050	452.0710	193.5025	27.6213	193.5025	27.6213	7063	1981
138759000	867.0050	452.0710	193.5025	27.6213	193.5025	27.6213	7065	1981
138771013	867.0050	452.0710	193.5025	27.6213	193.5025	27.6213	7068	1982
138783008	867.0420	450.7230	193.5210	27.2169	193.5210	27.2169	7070	1982
138795001	867.0420	450.7230	193.5210	27.2169	193.5210	27.2169	7072	1982
138807015	867.0420	450.7230	193.5210	27.2169	193.5210	27.2169	7074	1983
138819008	867.0420	450.7230	193.5210	27.2169	193.5210	27.2169	7077	1983
138831002	867.0420	450.7230	193.5210	27.2169	193.5210	27.2169	7079	1983
138843002	867.6160	449.7750	193.8080	26.9325	193.8080	26.9325	7081	1984
138855018	867.6160	449.7750	193.8080	26.9325	193.8080	26.9325	7084	1984
138867012	867.6160	449.7750	193.8080	26.9325	193.8080	26.9325	7086	1984
138879007	867.6160	449.7750	193.8080	26.9325	193.8080	26.9325	7088	1985
138891002	867.6160	449.7750	193.8080	26.9325	193.8080	26.9325	7091	1985
138903015	867.1200	449.1760	193.5600	26.7528	193.5600	26.7528	7093	1985
138915009	867.1200	449.1760	193.5600	26.7528	193.5600	26.7528	7095	1986
138927004	867.1200	449.1760	193.5600	26.7528	193.5600	26.7528	7098	1986
138939017	867.1200	449.1760	193.5600	26.7528	193.5600	26.7528	7100	1986
138951010	867.1200	449.1760	193.5600	26.7528	193.5600	26.7528	7102	1987
138963013	866.5990	449.9360	193.2995	26.9808	193.2995	26.9808	7105	1987
138975008	866.5990	449.9360	193.2995	26.9808	193.2995	26.9808	7107	1987
138987002	866.5990	449.9360	193.2995	26.9808	193.2995	26.9808	7109	1987
138999016	866.5990	449.9360	193.2995	26.9808	193.2995	26.9808	7112	1988
139011003	865.5270	449.4000	192.7635	26.8200	192.7635	26.8200	7114	1988
139023014	865.5270	449.4000	192.7635	26.8200	192.7635	26.8200	7116	1988
139035007	865.5270	449.4000	192.7635	26.8200	192.7635	26.8200	7119	1989
139047002	865.5270	449.4000	192.7635	26.8200	192.7635	26.8200	7121	1989
139059015	865.5270	449.4000	192.7635	26.8200	192.7635	26.8200	7123	1989
139071015	866.3980	447.0700	193.1990	26.1210	193.1990	26.1210	7126	1990
139083012	866.3980	447.0700	193.1990	26.1210	193.1990	26.1210	7128	1990
139095006	866.3980	447.0700	193.1990	26.1210	193.1990	26.1210	7130	1990
139107001	866.3980	447.0700	193.1990	26.1210	193.1990	26.1210	7132	1991
139119544	866.8220	446.5190	193.4110	25.9557	193.1990	26.1210	7135	1991
139132004	866.8220	446.5190	193.4110	25.9557	193.4110	25.9557	7137	1991
139144000	866.8220	446.5190	193.4110	25.9557	193.4110	25.9557	7140	1992
139156012	866.8220	446.5190	193.4110	25.9557	193.4110	25.9557	7142	1992
139168006	866.8220	446.5190	193.4110	25.9557	193.4110	25.9557	7144	1992
139180001	866.6760	446.4200	193.3380	25.9260	193.3380	25.9260	7147	1993
139192015	866.6760	446.4200	193.3380	25.9260	193.3380	25.9260	7149	1993
139204007	866.6760	446.4200	193.3380	25.9260	193.3380	25.9260	7151	1993
139216003	866.6760	446.4200	193.3380	25.9260	193.3380	25.9260	7154	1994
139228015	866.6760	446.4200	193.3380	25.9260	193.3380	25.9260	7156	1994
139240006	866.4090	446.0860	193.2045	25.8258	193.2045	25.8258	7158	1994
139252003	866.4090	446.0860	193.2045	25.8258	193.2045	25.8258	7161	1994
139264017	866.4090	446.0860	193.2045	25.8258	193.2045	25.8258	7163	1995
139276010	866.4090	446.0860	193.2045	25.8258	193.2045	25.8258	7165	1995
139288005	866.4090	446.0860	193.2045	25.8258	193.2045	25.8258	7167	1995
139300008	865.5110	446.4640	192.7555	25.9392	192.7555	25.9392	7170	1996
139312002	865.5110	446.4640	192.7555	25.9392	192.7555	25.9392	7172	1996
139324016	865.5110	446.4640	192.7555	25.9392	192.7555	25.9392	7174	1996
139336010	865.5110	446.4640	192.7555	25.9392	192.7555	25.9392	7177	1997
139348014	864.5920	446.1590	192.2960	25.8477	192.2960	25.8477	7179	1997
139360007	864.5920	446.1590	192.2960	25.8477	192.2960	25.8477	7181	1997
139372002	864.5920	446.1590	192.2960	25.8477	192.2960	25.8477	7184	1998
139384016	864.5920	446.1590	192.2960	25.8477	192.2960	25.8477	7186	1998
139396009	864.5920	446.1590	192.2960	25.8477	192.2960	25.8477	7188	1998
139408004	861.1500	446.4120	190.5750	25.9236	190.5750	25.9236	7191	1998
139420016	861.1500	446.4120	190.5750	25.9236	190.5750	25.9236	7193	1999
139432010	861.1500	446.4120	190.5750	25.9236	190.5750	25.9236	7195	1999
139444004	861.1500	446.4120	190.5750	25.9236	190.5750	25.9236	7197	1999
139456018	861.1500	446.4120	190.5750	25.9236	190.5750	25.9236	7200	2000
139468005	860.7130	446.0730	190.3565	25.8219	190.3565	25.8219	7202	2000
139480016	860.7130	446.0730	190.3565	25.8219	190.3565	25.8219	7204	2000
139492009	860.7130	446.0730	190.3565	25.8219	190.3565	25.8219	7207	2001
139504004	860.7130	446.0730	190.3565	25.8219	190.3565	25.8219	7209	2001
139516017	860.7130	446.0730	190.3565	25.8219	190.3565	25.8219	7211	2001
139528013	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7213	2002
139540005	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7216	2002
139552000	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7218	2002
139564014	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7220	2003
139576006	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7222	2003
139588001	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7225	2003
139600015	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7227	2003
139612008	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7229	2004
139624003	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7232	2004
139636017	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7234	2004
139648010	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7236	2005
139660004	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7238	2005
139672017	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7241	2005
139684011	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7243	2006
139696005	858.0280	445.7000	189.0140	25.7100	189.0140	25.7100	7245	2006
139708011	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7247	2006
139720004	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7250	2007
139732017	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7252	2007
139744010	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7254	2007
139756005	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7256	2007
139768018	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7259	2008
139780011	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7261	2008
139792006	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7263	2008
139804001	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7265	2009
139816014	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7268	2009
139828007	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7270	2009
139840002	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7272	2010
139852015	855.3420	445.3300	187.6710	25.5990	187.6710	25.5990	7274	2010
139864015	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7277	2010
139876012	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7279	2010
139888006	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7281	2011
139900001	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7284	2011
139912015	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7286	2011
139924008	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7288	2012
139936003	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7290	2012
139948016	857.4020	442.1670	188.7010	24.6501	188.7010	24.6501	7293	2012
139960008	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7295	2013
139972004	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7297	2013
139984017	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7299	2013
139996011	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7302	2013
140008005	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7304	2014
140020000	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7306	2014
140032013	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7308	2014
140044007	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7311	2015
140056001	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7313	2015
140068015	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7315	2015
140080008	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7317	2015
140092003	857.5310	440.6690	188.7655	24.2007	188.7655	24.2007	7320	2016
140104007	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7322	2016
140116001	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7324	2016
140128014	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7327	2017
140140007	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7329	2017
140152002	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7331	2017
140164016	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7333	2018
140176009	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7336	2018
140188003	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7338	2018
140200017	856.7500	440.8790	188.3750	24.2637	188.3750	24.2637	7340	2018
140212002	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7342	2019
140224015	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7345	2019
140236008	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7347	2019
140248003	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7349	2020
140260016	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7351	2020
140272010	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7354	2020
140284004	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7356	2020
140296017	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7358	2021
140308011	855.3310	441.5040	187.6655	24.4512	187.6655	24.4512	7360	2021
140320014	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7363	2021
140332009	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7365	2022
140344003	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7367	2022
140356017	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7369	2022
140368010	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7372	2022
140380004	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7374	2023
140392018	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7376	2023
140404011	854.5710	441.7230	187.2855	24.5169	187.2855	24.5169	7378	2023
140416004	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7381	2024
140428000	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7383	2024
140440014	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7385	2024
140452007	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7387	2025
140464002	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7389	2025
140476015	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7392	2025
140488009	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7394	2025
140500003	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7396	2026
140512017	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7398	2026
140524010	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7400	2026
140536005	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7403	2027
140548018	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7405	2027
140560011	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7407	2027
140572006	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7409	2027
140584001	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7411	2028
140596014	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7414	2028
140608008	847.3440	440.2460	183.6720	24.0738	183.6720	24.0738	7416	2028
140620006	846.2630	434.1920	183.1315	22.2576	183.1315	22.2576	7418	2029
140632004	846.2630	434.1920	183.1315	22.2576	183.1315	22.2576	7420	2029
